cca_num,variable,Units,moe,High_Error,cca_name
2,B25032H_005,2212,430.18368169887617,FALSE,West Ridge
2,B25032H_006,1822,338.0665614934432,FALSE,West Ridge
2,B25032H_007,896,290.56324612724165,TRUE,West Ridge
2,B25032H_008,744,195.2844079797463,TRUE,West Ridge
2,B25032H_009,1707,308.40557712207476,FALSE,West Ridge
2,B25032H_010,10,59.312730505347666,TRUE,West Ridge
2,B25032H_011,0,58.872744118140105,TRUE,West Ridge
2,B25032I_001,4831,599.8949908108918,FALSE,West Ridge
2,B25032I_002,742,230.81377775167581,TRUE,West Ridge
2,B25032I_003,97,100.12991560967181,TRUE,West Ridge
2,B25032I_004,633,222.76893858884367,TRUE,West Ridge
2,B25032I_005,1646,466.40218695885204,TRUE,West Ridge
2,B25032I_006,970,307.0537412245615,TRUE,West Ridge
2,B25032I_007,394,157.015922759445,TRUE,West Ridge
2,B25032I_008,168,127.9765603538398,TRUE,West Ridge
2,B25032I_009,181,109.53538241134689,TRUE,West Ridge
2,B25032I_010,0,58.872744118140105,TRUE,West Ridge
2,B25032I_011,0,58.872744118140105,TRUE,West Ridge
3,B25024_001,35126,1014.8916198294279,FALSE,Uptown
3,B25024_002,1485,346.4274815888601,TRUE,Uptown
3,B25024_003,592,209.0980631187195,TRUE,Uptown
3,B25024_004,1229,329.78932669205653,TRUE,Uptown
3,B25024_005,2166,374.1189650365242,FALSE,Uptown
3,B25024_006,6907,715.0006993003574,FALSE,Uptown
3,B25024_007,2829,466.5661796572915,FALSE,Uptown
3,B25024_008,6194,723.7775901476917,FALSE,Uptown
3,B25024_009,13704,899.1885230584296,FALSE,Uptown
3,B25024_010,20,57.57603668193913,TRUE,Uptown
3,B25024_011,0,48.041648597857254,TRUE,Uptown
3,B25032A_001,20153,981.8844127492808,FALSE,Uptown
3,B25032A_002,992,267.6564962783455,TRUE,Uptown
3,B25032A_003,349,159.90622251807463,TRUE,Uptown
3,B25032A_004,612,218.68470454057822,TRUE,Uptown
3,B25032A_005,1334,306.86479107255036,TRUE,Uptown
3,B25032A_006,5047,611.8104281556502,FALSE,Uptown
3,B25032A_007,1559,290.8453197147927,FALSE,Uptown
3,B25032A_008,3279,466.19631058171194,FALSE,Uptown
3,B25032A_009,6981,679.3842800654133,FALSE,Uptown
3,B25032A_010,0,48.041648597857254,TRUE,Uptown
3,B25032A_011,0,48.041648597857254,TRUE,Uptown
3,B25032B_001,5295,664.7044455996966,FALSE,Uptown
3,B25032B_002,70,84.13679337840253,TRUE,Uptown
3,B25032B_003,44,57.87054518492115,TRUE,Uptown
3,B25032B_004,228,181.5791838289841,TRUE,Uptown
3,B25032B_005,213,139.56360557108002,TRUE,Uptown
3,B25032B_006,421,204.86336910243372,TRUE,Uptown
3,B25032B_007,462,193.18902660347973,TRUE,Uptown
3,B25032B_008,1051,398.7655953063153,TRUE,Uptown
3,B25032B_009,2806,534.5334414234529,FALSE,Uptown
3,B25032B_010,0,48.041648597857254,TRUE,Uptown
3,B25032B_011,0,48.041648597857254,TRUE,Uptown
3,B25032C_001,174,122.22111110606056,TRUE,Uptown
3,B25032C_002,26,55.163393659201205,TRUE,Uptown
3,B25032C_003,0,48.041648597857254,TRUE,Uptown
3,B25032C_004,1,46.561786907291264,TRUE,Uptown
3,B25032C_005,0,48.041648597857254,TRUE,Uptown
3,B25032C_006,29,62.19324722186485,TRUE,Uptown
3,B25032C_007,30,55.31726674375732,TRUE,Uptown
3,B25032C_008,76,108.51267207105353,TRUE,Uptown
3,B25032C_009,12,50.635955604688654,TRUE,Uptown
3,B25032C_010,0,48.041648597857254,TRUE,Uptown
3,B25032C_011,0,48.041648597857254,TRUE,Uptown
3,B25032D_001,3128,534.4904115136211,FALSE,Uptown
3,B25032D_002,151,120.23726543796644,TRUE,Uptown
3,B25032D_003,60,81.19113252073775,TRUE,Uptown
3,B25032D_004,122,116.8075340035907,TRUE,Uptown
3,B25032D_005,110,79.22752047110903,TRUE,Uptown
3,B25032D_006,442,194.24726510301247,TRUE,Uptown
3,B25032D_007,357,282.60042462813107,TRUE,Uptown
3,B25032D_008,530,170.86251783232038,TRUE,Uptown
3,B25032D_009,1356,343.45596515419555,TRUE,Uptown
3,B25032D_010,0,48.041648597857254,TRUE,Uptown
3,B25032D_011,0,48.041648597857254,TRUE,Uptown
3,B25032E_001,7,48.041648597857254,TRUE,Uptown
3,B25032E_002,0,48.041648597857254,TRUE,Uptown
3,B25032E_003,0,48.041648597857254,TRUE,Uptown
3,B25032E_004,0,48.041648597857254,TRUE,Uptown
3,B25032E_005,0,48.041648597857254,TRUE,Uptown
3,B25032E_006,7,48.041648597857254,TRUE,Uptown
3,B25032E_007,0,48.041648597857254,TRUE,Uptown
3,B25032E_008,0,48.041648597857254,TRUE,Uptown
3,B25032E_009,0,48.041648597857254,TRUE,Uptown
3,B25032E_010,0,48.041648597857254,TRUE,Uptown
3,B25032E_011,0,48.041648597857254,TRUE,Uptown
3,B25032F_001,1066,312.4691984820264,TRUE,Uptown
3,B25032F_002,67,107.01868995647442,TRUE,Uptown
3,B25032F_003,19,52.81098370604357,TRUE,Uptown
3,B25032F_004,66,107.144761887831,TRUE,Uptown
3,B25032F_005,77,68.97825744392213,TRUE,Uptown
3,B25032F_006,129,85.42247947700886,TRUE,Uptown
3,B25032F_007,120,111.27443551867607,TRUE,Uptown
3,B25032F_008,349,213.81767934387466,TRUE,Uptown
3,B25032F_009,239,132.52546925025393,TRUE,Uptown
3,B25032F_010,0,48.041648597857254,TRUE,Uptown
3,B25032F_011,0,48.041648597857254,TRUE,Uptown
3,B25032G_001,2217,468.1196428264894,TRUE,Uptown
3,B25032G_002,151,170.42887079365397,TRUE,Uptown
3,B25032G_003,64,79.18333157931662,TRUE,Uptown
3,B25032G_004,51,62.960304954788775,TRUE,Uptown
3,B25032G_005,94,83.33066662399864,TRUE,Uptown
3,B25032G_006,394,154.80633061990716,TRUE,Uptown
3,B25032G_007,117,88.49858755935034,TRUE,Uptown
3,B25032G_008,368,189.710305465992,TRUE,Uptown
3,B25032G_009,958,347.9669524538214,TRUE,Uptown
3,B25032G_010,20,57.57603668193913,TRUE,Uptown
3,B25032G_011,0,48.041648597857254,TRUE,Uptown
3,B25032H_001,18676,960.3447297715545,FALSE,Uptown
3,B25032H_002,971,261.7747123004818,TRUE,Uptown
3,B25032H_003,327,157.59124341155507,TRUE,Uptown
3,B25032H_004,538,206.66639784928753,TRUE,Uptown
3,B25032H_005,1270,295.3269374777723,TRUE,Uptown
3,B25032H_006,4505,517.8851223968497,FALSE,Uptown
3,B25032H_007,1455,274.6470462247865,FALSE,Uptown
3,B25032H_008,3014,431.06844004171774,FALSE,Uptown
3,B25032H_009,6596,655.2678841512072,FALSE,Uptown
3,B25032H_010,0,48.041648597857254,TRUE,Uptown
3,B25032H_011,0,48.041648597857254,TRUE,Uptown
3,B25032I_001,3682,642.5783998859595,FALSE,Uptown
3,B25032I_002,178,174.93998971075766,TRUE,Uptown
3,B25032I_003,41,56.133768802744754,TRUE,Uptown
3,B25032I_004,167,125.3036312322991,TRUE,Uptown
3,B25032I_005,176,114.7736903649961,TRUE,Uptown
3,B25032I_006,783,342.9373120557167,TRUE,Uptown
3,B25032I_007,300,150.56892109595526,TRUE,Uptown
3,B25032I_008,793,291.95033824265386,TRUE,Uptown
3,B25032I_009,1244,376.70678252455184,TRUE,Uptown
3,B25032I_010,0,48.041648597857254,TRUE,Uptown
3,B25032I_011,0,48.041648597857254,TRUE,Uptown
4,B25024_001,20513,638.6454415401397,FALSE,Lincoln Square
4,B25024_002,3165,307.4361722374256,FALSE,Lincoln Square
4,B25024_003,432,161.70652429633134,TRUE,Lincoln Square
4,B25024_004,2708,336.7833131258139,FALSE,Lincoln Square
4,B25024_005,4427,465.96244483863717,FALSE,Lincoln Square
4,B25024_006,4226,484.50386995358457,FALSE,Lincoln Square
4,B25024_007,2294,350.44115055170107,FALSE,Lincoln Square
4,B25024_008,2450,347.6262360639657,FALSE,Lincoln Square
4,B25024_009,782,246.59278172728415,TRUE,Lincoln Square
