GEOID,NAME,variable,estimate,moe,High_Error
4459000,"Providence city, Rhode Island",B25024_002,20068,1114,FALSE
4474300,"Warwick city, Rhode Island",B25024_002,26622,660,FALSE
4513330,"Charleston city, South Carolina",B25024_002,36181,1180,FALSE
4516000,"Columbia city, South Carolina",B25024_002,30416,1071,FALSE
4530850,"Greenville city, South Carolina",B25024_002,16469,594,FALSE
4548535,"Mount Pleasant town, South Carolina",B25024_002,26594,1047,FALSE
4550875,"North Charleston city, South Carolina",B25024_002,26359,1079,FALSE
4561405,"Rock Hill city, South Carolina",B25024_002,19112,755,FALSE
4570270,"Summerville town, South Carolina",B25024_002,13984,880,FALSE
4652980,"Rapid City city, South Dakota",B25024_002,19436,649,FALSE
4659020,"Sioux Falls city, South Dakota",B25024_002,45394,1118,FALSE
4703440,"Bartlett city, Tennessee",B25024_002,18960,789,FALSE
4714000,"Chattanooga city, Tennessee",B25024_002,50584,1131,FALSE
4715160,"Clarksville city, Tennessee",B25024_002,46233,998,FALSE
4716420,"Collierville town, Tennessee",B25024_002,15045,584,FALSE
4727740,"Franklin city, Tennessee",B25024_002,19742,697,FALSE
4733280,"Hendersonville city, Tennessee",B25024_002,18740,717,FALSE
4737640,"Jackson city, Tennessee",B25024_002,19607,634,FALSE
4738320,"Johnson City city, Tennessee",B25024_002,17379,812,FALSE
4739560,"Kingsport city, Tennessee",B25024_002,17786,691,FALSE
4740000,"Knoxville city, Tennessee",B25024_002,50362,1097,FALSE
4748000,"Memphis city, Tennessee",B25024_002,175491,2076,FALSE
4751560,"Murfreesboro city, Tennessee",B25024_002,33240,1077,FALSE
4752006,"Nashville-Davidson metropolitan government (balance), Tennessee",B25024_002,164050,2210,FALSE
4769420,"Smyrna town, Tennessee",B25024_002,12211,633,FALSE
4770580,"Spring Hill city, Tennessee",B25024_002,13860,720,FALSE
4801000,"Abilene city, Texas",B25024_002,35582,817,FALSE
4801924,"Allen city, Texas",B25024_002,27963,1016,FALSE
4803000,"Amarillo city, Texas",B25024_002,61516,1056,FALSE
4804000,"Arlington city, Texas",B25024_002,89410,1482,FALSE
4804462,"Atascocita CDP, Texas",B25024_002,27147,1126,FALSE
4805000,"Austin city, Texas",B25024_002,199657,2443,FALSE
4806128,"Baytown city, Texas",B25024_002,20141,816,FALSE
4807000,"Beaumont city, Texas",B25024_002,34347,873,FALSE
4810768,"Brownsville city, Texas",B25024_002,42188,1091,FALSE
4810912,"Bryan city, Texas",B25024_002,19033,847,FALSE
4813024,"Carrollton city, Texas",B25024_002,30890,804,FALSE
4813552,"Cedar Park city, Texas",B25024_002,21452,675,FALSE
4815976,"College Station city, Texas",B25024_002,21536,809,FALSE
4816432,"Conroe city, Texas",B25024_002,20971,1105,FALSE
4817000,"Corpus Christi city, Texas",B25024_002,86798,1496,FALSE
4819000,"Dallas city, Texas",B25024_002,243944,2518,FALSE
4819972,"Denton city, Texas",B25024_002,31113,1149,FALSE
4820092,"DeSoto city, Texas",B25024_002,15644,811,FALSE
4822660,"Edinburg city, Texas",B25024_002,21875,1059,FALSE
4824000,"El Paso city, Texas",B25024_002,174093,1883,FALSE
4824768,"Euless city, Texas",B25024_002,11249,552,FALSE
4826232,"Flower Mound town, Texas",B25024_002,23944,687,FALSE
4827000,"Fort Worth city, Texas",B25024_002,231065,2675,FALSE
4827684,"Frisco city, Texas",B25024_002,52739,1032,FALSE
4828068,"Galveston city, Texas",B25024_002,19325,554,FALSE
4829000,"Garland city, Texas",B25024_002,58398,1339,FALSE
4829336,"Georgetown city, Texas",B25024_002,23444,766,FALSE
4830464,"Grand Prairie city, Texas",B25024_002,43981,1197,FALSE
4830644,"Grapevine city, Texas",B25024_002,12271,648,FALSE
4832372,"Harlingen city, Texas",B25024_002,17319,669,FALSE
4835000,"Houston city, Texas",B25024_002,437508,3988,FALSE
4837000,"Irving city, Texas",B25024_002,39003,1282,FALSE
4839148,"Killeen city, Texas",B25024_002,38610,1136,FALSE
4841464,"Laredo city, Texas",B25024_002,54223,1071,FALSE
4841980,"League City city, Texas",B25024_002,33502,753,FALSE
4842016,"Leander city, Texas",B25024_002,19138,551,FALSE
4842508,"Lewisville city, Texas",B25024_002,23640,697,FALSE
4843888,"Longview city, Texas",B25024_002,22385,761,FALSE
4845000,"Lubbock city, Texas",B25024_002,72643,1431,FALSE
4845384,"McAllen city, Texas",B25024_002,34829,1171,FALSE
4845744,"McKinney city, Texas",B25024_002,52164,1164,FALSE
4846452,"Mansfield city, Texas",B25024_002,19810,660,FALSE
4847892,"Mesquite city, Texas",B25024_002,37927,1195,FALSE
4848072,"Midland city, Texas",B25024_002,35403,1264,FALSE
4848768,"Mission city, Texas",B25024_002,21613,878,FALSE
4848804,"Missouri City city, Texas",B25024_002,23898,814,FALSE
4850820,"New Braunfels city, Texas",B25024_002,26665,816,FALSE
4852356,"North Richland Hills city, Texas",B25024_002,18949,785,FALSE
4853388,"Odessa city, Texas",B25024_002,30242,958,FALSE
4856000,"Pasadena city, Texas",B25024_002,32085,808,FALSE
4856348,"Pearland city, Texas",B25024_002,35270,1074,FALSE
4857176,"Pflugerville city, Texas",B25024_002,18455,844,FALSE
4857200,"Pharr city, Texas",B25024_002,15697,762,FALSE
4858016,"Plano city, Texas",B25024_002,67931,1467,FALSE
4858820,"Port Arthur city, Texas",B25024_002,17326,607,FALSE
4861796,"Richardson city, Texas",B25024_002,26501,865,FALSE
4863500,"Round Rock city, Texas",B25024_002,30971,1050,FALSE
4863572,"Rowlett city, Texas",B25024_002,19149,661,FALSE
4864472,"San Angelo city, Texas",B25024_002,31381,671,FALSE
4865000,"San Antonio city, Texas",B25024_002,353762,3277,FALSE
4865600,"San Marcos city, Texas",B25024_002,10091,875,FALSE
4869596,"Spring CDP, Texas",B25024_002,18898,915,FALSE
4870808,"Sugar Land city, Texas",B25024_002,33690,932,FALSE
4872176,"Temple city, Texas",B25024_002,22532,760,FALSE
4872392,"Texas City city, Texas",B25024_002,15218,814,FALSE
4872656,"The Woodlands CDP, Texas",B25024_002,34062,1364,FALSE
4874144,"Tyler city, Texas",B25024_002,28537,903,FALSE
4875428,"Victoria city, Texas",B25024_002,17792,568,FALSE
4876000,"Waco city, Texas",B25024_002,34862,1023,FALSE
4879000,"Wichita Falls city, Texas",B25024_002,30025,645,FALSE
4880356,"Wylie city, Texas",B25024_002,15380,693,FALSE
4920120,"Draper city, Utah",B25024_002,10516,472,FALSE
4934970,"Herriman city, Utah",B25024_002,10718,599,FALSE
4943660,"Layton city, Utah",B25024_002,19461,621,FALSE
4944320,"Lehi city, Utah",B25024_002,16432,465,FALSE
4945860,"Logan city, Utah",B25024_002,7558,430,FALSE
4950150,"Millcreek city, Utah",B25024_002,15272,742,FALSE
4953230,"Murray city, Utah",B25024_002,10920,491,FALSE
4955980,"Ogden city, Utah",B25024_002,21626,631,FALSE
4957300,"Orem city, Utah",B25024_002,17175,568,FALSE
4962470,"Provo city, Utah",B25024_002,14237,519,FALSE
4965330,"St. George city, Utah",B25024_002,27454,914,FALSE
4967000,"Salt Lake City city, Utah",B25024_002,42181,1069,FALSE
4967440,"Sandy city, Utah",B25024_002,24869,675,FALSE
4970850,"South Jordan city, Utah",B25024_002,18107,636,FALSE
4975360,"Taylorsville city, Utah",B25024_002,12953,543,FALSE
4982950,"West Jordan city, Utah",B25024_002,26556,830,FALSE
4983470,"West Valley City city, Utah",B25024_002,26349,917,FALSE
5101000,"Alexandria city, Virginia",B25024_002,11353,709,FALSE
5103000,"Arlington CDP, Virginia",B25024_002,30195,791,FALSE
5114440,"Centreville CDP, Virginia",B25024_002,8588,560,FALSE
5116000,"Chesapeake city, Virginia",B25024_002,64390,1063,FALSE
5121088,"Dale City CDP, Virginia",B25024_002,14406,560,FALSE
5135000,"Hampton city, Virginia",B25024_002,39352,1010,FALSE
5135624,"Harrisonburg city, Virginia",B25024_002,6650,399,FALSE
5147672,"Lynchburg city, Virginia",B25024_002,19256,609,FALSE
5156000,"Newport News city, Virginia",B25024_002,40507,976,FALSE
5157000,"Norfolk city, Virginia",B25024_002,49668,1077,FALSE
5164000,"Portsmouth city, Virginia",B25024_002,26499,577,FALSE
5166672,"Reston CDP, Virginia",B25024_002,5975,500,FALSE
5167000,"Richmond city, Virginia",B25024_002,51669,1229,FALSE
5168000,"Roanoke city, Virginia",B25024_002,30022,778,FALSE
5176432,"Suffolk city, Virginia",B25024_002,29022,600,FALSE
5182000,"Virginia Beach city, Virginia",B25024_002,103362,1352,FALSE
5303180,"Auburn city, Washington",B25024_002,16627,740,FALSE
5305210,"Bellevue city, Washington",B25024_002,31070,749,FALSE
5305280,"Bellingham city, Washington",B25024_002,18795,813,FALSE
5308850,"Burien city, Washington",B25024_002,12577,579,FALSE
5322640,"Everett city, Washington",B25024_002,20776,878,FALSE
5323515,"Federal Way city, Washington",B25024_002,18972,736,FALSE
5335275,"Kennewick city, Washington",B25024_002,19485,836,FALSE
5335415,"Kent city, Washington",B25024_002,24462,779,FALSE
5335940,"Kirkland city, Washington",B25024_002,21971,687,FALSE
5336745,"Lacey city, Washington",B25024_002,14188,581,FALSE
5338038,"Lakewood city, Washington",B25024_002,12608,644,FALSE
5343955,"Marysville city, Washington",B25024_002,19234,662,FALSE
5351300,"Olympia city, Washington",B25024_002,13494,627,FALSE
5353545,"Pasco city, Washington",B25024_002,17703,632,FALSE
5357535,"Redmond city, Washington",B25024_002,12869,708,FALSE
5357745,"Renton city, Washington",B25024_002,21471,770,FALSE
5358235,"Richland city, Washington",B25024_002,15971,625,FALSE
5361115,"Sammamish city, Washington",B25024_002,18938,592,FALSE
5363000,"Seattle city, Washington",B25024_002,144289,2233,FALSE
5363960,"Shoreline city, Washington",B25024_002,15512,570,FALSE
5365922,"South Hill CDP, Washington",B25024_002,16827,643,FALSE
5367000,"Spokane city, Washington",B25024_002,64360,1202,FALSE
5367167,"Spokane Valley city, Washington",B25024_002,26801,895,FALSE
5370000,"Tacoma city, Washington",B25024_002,58541,1274,FALSE
5374060,"Vancouver city, Washington",B25024_002,42207,982,FALSE
5380010,"Yakima city, Washington",B25024_002,22154,810,FALSE
5502375,"Appleton city, Wisconsin",B25024_002,21038,590,FALSE
5522300,"Eau Claire city, Wisconsin",B25024_002,16942,670,FALSE
5531000,"Green Bay city, Wisconsin",B25024_002,26368,730,FALSE
5537825,"Janesville city, Wisconsin",B25024_002,19117,728,FALSE
5539225,"Kenosha city, Wisconsin",B25024_002,23943,840,FALSE
5540775,"La Crosse city, Wisconsin",B25024_002,11952,545,FALSE
5548000,"Madison city, Wisconsin",B25024_002,51743,977,FALSE
5553000,"Milwaukee city, Wisconsin",B25024_002,101335,1759,FALSE
5560500,"Oshkosh city, Wisconsin",B25024_002,16120,519,FALSE
5566000,"Racine city, Wisconsin",B25024_002,22078,781,FALSE
5584250,"Waukesha city, Wisconsin",B25024_002,15621,617,FALSE
5585300,"West Allis city, Wisconsin",B25024_002,14976,715,FALSE
5613150,"Casper city, Wyoming",B25024_002,19492,577,FALSE
5613900,"Cheyenne city, Wyoming",B25024_002,19382,639,FALSE
7206593,"Bayamón zona urbana, Puerto Rico",B25024_002,44725,989,FALSE
7210334,"Caguas zona urbana, Puerto Rico",B25024_002,20425,764,FALSE
7214290,"Carolina zona urbana, Puerto Rico",B25024_002,33162,981,FALSE
7232522,"Guaynabo zona urbana, Puerto Rico",B25024_002,15568,626,FALSE
7252431,"Mayagüez zona urbana, Puerto Rico",B25024_002,17903,730,FALSE
7263820,"Ponce zona urbana, Puerto Rico",B25024_002,38127,859,FALSE
7276770,"San Juan zona urbana, Puerto Rico",B25024_002,73182,1797,FALSE
0103076,"Auburn city, Alabama",B25024_003,2504,381,FALSE
0107000,"Birmingham city, Alabama",B25024_003,1991,274,FALSE
0120104,"Decatur city, Alabama",B25024_003,1434,293,FALSE
0121184,"Dothan city, Alabama",B25024_003,541,85,FALSE
0135896,"Hoover city, Alabama",B25024_003,1867,374,FALSE
0137000,"Huntsville city, Alabama",B25024_003,2623,439,FALSE
0145784,"Madison city, Alabama",B25024_003,1247,448,TRUE
0150000,"Mobile city, Alabama",B25024_003,1222,216,FALSE
0151000,"Montgomery city, Alabama",B25024_003,2950,464,FALSE
0177256,"Tuscaloosa city, Alabama",B25024_003,1207,357,FALSE
0203000,"Anchorage municipality, Alaska",B25024_003,15742,927,FALSE
0404720,"Avondale city, Arizona",B25024_003,489,325,TRUE
0407940,"Buckeye city, Arizona",B25024_003,565,238,TRUE
0410530,"Casa Grande city, Arizona",B25024_003,574,174,FALSE
0410670,"Casas Adobes CDP, Arizona",B25024_003,2406,327,FALSE
0411230,"Catalina Foothills CDP, Arizona",B25024_003,3192,323,FALSE
0412000,"Chandler city, Arizona",B25024_003,5172,593,FALSE
0423620,"Flagstaff city, Arizona",B25024_003,2799,413,FALSE
0427400,"Gilbert town, Arizona",B25024_003,3319,668,FALSE
0427820,"Glendale city, Arizona",B25024_003,4622,512,FALSE
0428380,"Goodyear city, Arizona",B25024_003,843,227,FALSE
0439370,"Lake Havasu City city, Arizona",B25024_003,1301,272,FALSE
0444270,"Marana town, Arizona",B25024_003,245,202,TRUE
0444410,"Maricopa city, Arizona",B25024_003,416,142,TRUE
0446000,"Mesa city, Arizona",B25024_003,12762,913,FALSE
0454050,"Peoria city, Arizona",B25024_003,3935,548,FALSE
0455000,"Phoenix city, Arizona",B25024_003,29647,1291,FALSE
0458150,"Queen Creek town, Arizona",B25024_003,304,119,TRUE
0464210,"San Tan Valley CDP, Arizona",B25024_003,225,155,TRUE
0465000,"Scottsdale city, Arizona",B25024_003,15331,917,FALSE
0471510,"Surprise city, Arizona",B25024_003,1027,272,FALSE
0473000,"Tempe city, Arizona",B25024_003,7302,632,FALSE
0477000,"Tucson city, Arizona",B25024_003,19613,1148,FALSE
0485540,"Yuma city, Arizona",B25024_003,2377,310,FALSE
0505320,"Bentonville city, Arkansas",B25024_003,1156,305,FALSE
0515190,"Conway city, Arkansas",B25024_003,389,215,TRUE
0523290,"Fayetteville city, Arkansas",B25024_003,2066,402,FALSE
0524550,"Fort Smith city, Arkansas",B25024_003,1116,262,FALSE
0535710,"Jonesboro city, Arkansas",B25024_003,571,169,FALSE
0541000,"Little Rock city, Arkansas",B25024_003,1631,381,FALSE
0550450,"North Little Rock city, Arkansas",B25024_003,594,213,TRUE
0560410,"Rogers city, Arkansas",B25024_003,2046,369,FALSE
0566080,"Springdale city, Arkansas",B25024_003,1327,335,FALSE
0600562,"Alameda city, California",B25024_003,3859,438,FALSE
0600884,"Alhambra city, California",B25024_003,3673,438,FALSE
0600947,"Aliso Viejo city, California",B25024_003,5321,494,FALSE
0602000,"Anaheim city, California",B25024_003,9631,771,FALSE
0602252,"Antioch city, California",B25024_003,1987,386,FALSE
0602364,"Apple Valley town, California",B25024_003,554,166,FALSE
0602462,"Arcadia city, California",B25024_003,1897,349,FALSE
0602553,"Arden-Arcade CDP, California",B25024_003,3097,553,FALSE
0603526,"Bakersfield city, California",B25024_003,4426,548,FALSE
0603666,"Baldwin Park city, California",B25024_003,1242,187,FALSE
0604758,"Beaumont city, California",B25024_003,496,282,TRUE
0604982,"Bellflower city, California",B25024_003,1984,312,FALSE
0606000,"Berkeley city, California",B25024_003,1968,256,FALSE
0608142,"Brentwood city, California",B25024_003,606,195,FALSE
0608786,"Buena Park city, California",B25024_003,2183,321,FALSE
0608954,"Burbank city, California",B25024_003,2588,435,FALSE
0610046,"Camarillo city, California",B25024_003,5217,539,FALSE
0611194,"Carlsbad city, California",B25024_003,7590,717,FALSE
0611390,"Carmichael CDP, California",B25024_003,2708,354,FALSE
0611530,"Carson city, California",B25024_003,1796,281,FALSE
0611964,"Castro Valley CDP, California",B25024_003,1794,224,FALSE
0612048,"Cathedral City city, California",B25024_003,1734,239,FALSE
0613014,"Chico city, California",B25024_003,1828,302,FALSE
0613210,"Chino city, California",B25024_003,2394,424,FALSE
0613214,"Chino Hills city, California",B25024_003,1407,262,FALSE
0613392,"Chula Vista city, California",B25024_003,12026,983,FALSE
0613588,"Citrus Heights city, California",B25024_003,3287,459,FALSE
0614218,"Clovis city, California",B25024_003,755,206,FALSE
0614890,"Colton city, California",B25024_003,532,168,FALSE
0615044,"Compton city, California",B25024_003,1860,283,FALSE
0616000,"Concord city, California",B25024_003,3409,582,FALSE
0616350,"Corona city, California",B25024_003,2663,474,FALSE
0616532,"Costa Mesa city, California",B25024_003,4148,440,FALSE
0616742,"Covina city, California",B25024_003,1549,292,FALSE
0617610,"Cupertino city, California",B25024_003,3113,370,FALSE
0617918,"Daly City city, California",B25024_003,4821,450,FALSE
0618100,"Davis city, California",B25024_003,3027,394,FALSE
0618394,"Delano city, California",B25024_003,118,65,TRUE
0619192,"Diamond Bar city, California",B25024_003,2378,321,FALSE
0619766,"Downey city, California",B25024_003,2347,512,FALSE
0620018,"Dublin city, California",B25024_003,3714,522,FALSE
0620802,"East Los Angeles CDP, California",B25024_003,5343,584,FALSE
0621230,"Eastvale city, California",B25024_003,902,259,FALSE
0621712,"El Cajon city, California",B25024_003,2211,385,FALSE
0622020,"Elk Grove city, California",B25024_003,1437,319,FALSE
0622230,"El Monte city, California",B25024_003,2937,353,FALSE
0622678,"Encinitas city, California",B25024_003,4721,475,FALSE
0622804,"Escondido city, California",B25024_003,3663,370,FALSE
0623182,"Fairfield city, California",B25024_003,2345,331,FALSE
0624477,"Florence-Graham CDP, California",B25024_003,2582,329,FALSE
0624638,"Folsom city, California",B25024_003,1032,246,FALSE
0624680,"Fontana city, California",B25024_003,1730,304,FALSE
0625380,"Fountain Valley city, California",B25024_003,1928,270,FALSE
0626000,"Fremont city, California",B25024_003,10854,735,FALSE
0627000,"Fresno city, California",B25024_003,5556,556,FALSE
0628000,"Fullerton city, California",B25024_003,4212,496,FALSE
0628168,"Gardena city, California",B25024_003,2206,293,FALSE
0629000,"Garden Grove city, California",B25024_003,4742,453,FALSE
0629504,"Gilroy city, California",B25024_003,1068,240,FALSE
0630000,"Glendale city, California",B25024_003,2962,452,FALSE
0630014,"Glendora city, California",B25024_003,1575,210,FALSE
0631596,"Hacienda Heights CDP, California",B25024_003,1112,142,FALSE
0631960,"Hanford city, California",B25024_003,290,145,TRUE
0632548,"Hawthorne city, California",B25024_003,1955,305,FALSE
0633000,"Hayward city, California",B25024_003,5660,550,FALSE
0633182,"Hemet city, California",B25024_003,1878,453,FALSE
0633434,"Hesperia city, California",B25024_003,247,128,TRUE
0633588,"Highland city, California",B25024_003,359,124,TRUE
0636000,"Huntington Beach city, California",B25024_003,9981,675,FALSE
0636056,"Huntington Park city, California",B25024_003,1428,217,FALSE
0636448,"Indio city, California",B25024_003,1051,310,FALSE
0636546,"Inglewood city, California",B25024_003,2529,319,FALSE
0636770,"Irvine city, California",B25024_003,22266,1069,FALSE
0637692,"Jurupa Valley city, California",B25024_003,742,161,FALSE
0639248,"Laguna Niguel city, California",B25024_003,5235,588,FALSE
0639290,"La Habra city, California",B25024_003,1870,307,FALSE
0639486,"Lake Elsinore city, California",B25024_003,696,224,FALSE
0639496,"Lake Forest city, California",B25024_003,5982,632,FALSE
0639892,"Lakewood city, California",B25024_003,1231,230,FALSE
0640004,"La Mesa city, California",B25024_003,1687,316,FALSE
0640130,"Lancaster city, California",B25024_003,1065,243,FALSE
0641474,"Lincoln city, California",B25024_003,490,194,TRUE
0641992,"Livermore city, California",B25024_003,3354,398,FALSE
0642202,"Lodi city, California",B25024_003,1657,327,FALSE
0643000,"Long Beach city, California",B25024_003,7625,546,FALSE
0644000,"Los Angeles city, California",B25024_003,85374,2363,FALSE
0644574,"Lynwood city, California",B25024_003,1574,327,FALSE
0645022,"Madera city, California",B25024_003,522,213,TRUE
0645484,"Manteca city, California",B25024_003,546,161,FALSE
0646842,"Menifee city, California",B25024_003,1203,283,FALSE
0646898,"Merced city, California",B25024_003,590,140,FALSE
0647766,"Milpitas city, California",B25024_003,4954,458,FALSE
0648256,"Mission Viejo city, California",B25024_003,4099,418,FALSE
0648354,"Modesto city, California",B25024_003,4417,524,FALSE
0648816,"Montebello city, California",B25024_003,1629,239,FALSE
0648914,"Monterey Park city, California",B25024_003,2225,327,FALSE
0649270,"Moreno Valley city, California",B25024_003,907,172,FALSE
0649670,"Mountain View city, California",B25024_003,5286,528,FALSE
0650076,"Murrieta city, California",B25024_003,1560,354,FALSE
0650258,"Napa city, California",B25024_003,1961,313,FALSE
0650398,"National City city, California",B25024_003,1501,282,FALSE
0651182,"Newport Beach city, California",B25024_003,7369,757,FALSE
0652526,"Norwalk city, California",B25024_003,1051,162,FALSE
0652582,"Novato city, California",B25024_003,2796,298,FALSE
0653000,"Oakland city, California",B25024_003,9189,693,FALSE
0653322,"Oceanside city, California",B25024_003,8392,628,FALSE
0653896,"Ontario city, California",B25024_003,4360,549,FALSE
0653980,"Orange city, California",B25024_003,4290,469,FALSE
0654652,"Oxnard city, California",B25024_003,6707,601,FALSE
0655156,"Palmdale city, California",B25024_003,716,184,FALSE
0655184,"Palm Desert city, California",B25024_003,9889,707,FALSE
0655282,"Palo Alto city, California",B25024_003,1787,308,FALSE
0655618,"Paramount city, California",B25024_003,1500,229,FALSE
0656000,"Pasadena city, California",B25024_003,3645,573,FALSE
0656700,"Perris city, California",B25024_003,388,190,TRUE
0656784,"Petaluma city, California",B25024_003,1778,240,FALSE
0656924,"Pico Rivera city, California",B25024_003,730,184,FALSE
0657456,"Pittsburg city, California",B25024_003,1632,314,FALSE
0657526,"Placentia city, California",B25024_003,1855,261,FALSE
0657792,"Pleasanton city, California",B25024_003,3488,459,FALSE
0658072,"Pomona city, California",B25024_003,3205,328,FALSE
0658240,"Porterville city, California",B25024_003,399,220,TRUE
0659444,"Rancho Cordova city, California",B25024_003,2630,375,FALSE
0659451,"Rancho Cucamonga city, California",B25024_003,4194,570,FALSE
0659920,"Redding city, California",B25024_003,1502,235,FALSE
0659962,"Redlands city, California",B25024_003,1217,220,FALSE
0660018,"Redondo Beach city, California",B25024_003,4049,480,FALSE
0660102,"Redwood City city, California",B25024_003,3985,437,FALSE
0660466,"Rialto city, California",B25024_003,702,196,FALSE
0660620,"Richmond city, California",B25024_003,3741,473,FALSE
0662000,"Riverside city, California",B25024_003,4249,434,FALSE
0662364,"Rocklin city, California",B25024_003,955,193,FALSE
0662896,"Rosemead city, California",B25024_003,2121,273,FALSE
0662938,"Roseville city, California",B25024_003,1958,297,FALSE
0664000,"Sacramento city, California",B25024_003,14648,784,FALSE
0664224,"Salinas city, California",B25024_003,2517,412,FALSE
0665000,"San Bernardino city, California",B25024_003,2116,308,FALSE
0665042,"San Buenaventura (Ventura) city, California",B25024_003,5378,605,FALSE
0665084,"San Clemente city, California",B25024_003,3332,459,FALSE
0666000,"San Diego city, California",B25024_003,54754,1875,FALSE
0667000,"San Francisco city, California",B25024_003,48367,1516,FALSE
0667112,"San Jacinto city, California",B25024_003,437,139,FALSE
0668000,"San Jose city, California",B25024_003,38884,1395,FALSE
0668084,"San Leandro city, California",B25024_003,2624,351,FALSE
0668196,"San Marcos city, California",B25024_003,3317,484,FALSE
0668252,"San Mateo city, California",B25024_003,4216,491,FALSE
0668364,"San Rafael city, California",B25024_003,2003,298,FALSE
0668378,"San Ramon city, California",B25024_003,3812,498,FALSE
0669000,"Santa Ana city, California",B25024_003,6294,536,FALSE
0669070,"Santa Barbara city, California",B25024_003,3384,583,FALSE
0669084,"Santa Clara city, California",B25024_003,5435,577,FALSE
0669088,"Santa Clarita city, California",B25024_003,7677,584,FALSE
0669112,"Santa Cruz city, California",B25024_003,2209,391,FALSE
0669196,"Santa Maria city, California",B25024_003,1885,372,FALSE
0670000,"Santa Monica city, California",B25024_003,1555,407,FALSE
0670098,"Santa Rosa city, California",B25024_003,7517,778,FALSE
0670224,"Santee city, California",B25024_003,2486,333,FALSE
0672016,"Simi Valley city, California",B25024_003,4173,498,FALSE
0673080,"South Gate city, California",B25024_003,2042,387,FALSE
0673262,"South San Francisco city, California",B25024_003,2377,294,FALSE
0673430,"South Whittier CDP, California",B25024_003,834,178,FALSE
0675000,"Stockton city, California",B25024_003,6470,603,FALSE
0677000,"Sunnyvale city, California",B25024_003,6324,463,FALSE
0678120,"Temecula city, California",B25024_003,951,223,FALSE
0678582,"Thousand Oaks city, California",B25024_003,5774,539,FALSE
0680000,"Torrance city, California",B25024_003,3864,461,FALSE
0680238,"Tracy city, California",B25024_003,1000,255,FALSE
0680644,"Tulare city, California",B25024_003,675,183,FALSE
0680812,"Turlock city, California",B25024_003,704,183,FALSE
0680854,"Tustin city, California",B25024_003,4235,515,FALSE
0681204,"Union City city, California",B25024_003,2507,398,FALSE
0681344,"Upland city, California",B25024_003,2484,332,FALSE
0681554,"Vacaville city, California",B25024_003,1206,275,FALSE
0681666,"Vallejo city, California",B25024_003,1971,411,FALSE
0682590,"Victorville city, California",B25024_003,855,253,FALSE
0682954,"Visalia city, California",B25024_003,1905,384,FALSE
0682996,"Vista city, California",B25024_003,2788,476,FALSE
0683346,"Walnut Creek city, California",B25024_003,4947,517,FALSE
0683668,"Watsonville city, California",B25024_003,1538,331,FALSE
0684200,"West Covina city, California",B25024_003,2932,289,FALSE
0684550,"Westminster city, California",B25024_003,2435,354,FALSE
0684816,"West Sacramento city, California",B25024_003,1093,272,FALSE
0685292,"Whittier city, California",B25024_003,1443,241,FALSE
0686328,"Woodland city, California",B25024_003,1440,309,FALSE
0686832,"Yorba Linda city, California",B25024_003,2937,384,FALSE
0686972,"Yuba City city, California",B25024_003,1450,294,FALSE
0687042,"Yucaipa city, California",B25024_003,410,183,TRUE
0803455,"Arvada city, Colorado",B25024_003,3664,388,FALSE
0804000,"Aurora city, Colorado",B25024_003,17719,824,FALSE
0807850,"Boulder city, Colorado",B25024_003,3395,365,FALSE
0809280,"Broomfield city, Colorado",B25024_003,2071,284,FALSE
0812415,"Castle Rock town, Colorado",B25024_003,1830,289,FALSE
0812815,"Centennial city, Colorado",B25024_003,4046,360,FALSE
0816000,"Colorado Springs city, Colorado",B25024_003,16794,905,FALSE
0816495,"Commerce City city, Colorado",B25024_003,1897,415,FALSE
0820000,"Denver city, Colorado",B25024_003,28839,1178,FALSE
0827425,"Fort Collins city, Colorado",B25024_003,5915,538,FALSE
0831660,"Grand Junction city, Colorado",B25024_003,1611,297,FALSE
0832155,"Greeley city, Colorado",B25024_003,2364,420,FALSE
0836410,"Highlands Ranch CDP, Colorado",B25024_003,2624,274,FALSE
0843000,"Lakewood city, Colorado",B25024_003,8178,735,FALSE
0845970,"Longmont city, Colorado",B25024_003,3891,398,FALSE
0846465,"Loveland city, Colorado",B25024_003,3445,487,FALSE
0857630,"Parker town, Colorado",B25024_003,1068,223,FALSE
0862000,"Pueblo city, Colorado",B25024_003,2019,377,FALSE
0877290,"Thornton city, Colorado",B25024_003,5234,497,FALSE
0883835,"Westminster city, Colorado",B25024_003,4768,490,FALSE
0908000,"Bridgeport city, Connecticut",B25024_003,5236,569,FALSE
0908420,"Bristol city, Connecticut",B25024_003,1128,267,FALSE
0918430,"Danbury city, Connecticut",B25024_003,4194,549,FALSE
0922700,"East Hartford CDP, Connecticut",B25024_003,1341,319,FALSE
0937000,"Hartford city, Connecticut",B25024_003,2167,386,FALSE
0946450,"Meriden city, Connecticut",B25024_003,1933,385,FALSE
0947515,"Milford city (balance), Connecticut",B25024_003,1468,276,FALSE
0950370,"New Britain city, Connecticut",B25024_003,1143,247,FALSE
0952000,"New Haven city, Connecticut",B25024_003,3084,525,FALSE
0955990,"Norwalk city, Connecticut",B25024_003,2279,387,FALSE
0973000,"Stamford city, Connecticut",B25024_003,4297,492,FALSE
0980000,"Waterbury city, Connecticut",B25024_003,2112,485,FALSE
0982660,"West Hartford CDP, Connecticut",B25024_003,1060,339,FALSE
